nylat,nylng,nyculmt,chilat,chilng,chiculmt,denlat,denlng,denculmt
-73.99099517,40.77677715,1590050,41.911306,-87.62520295,1588150,39.7048828,-104.9338857,1609450
-73.99097686,40.77679417,1590275,41.91128104,-87.62520158,1588600,39.70487153,-104.9338606,1609850
-73.99095854,40.77681118,1590600,41.91125609,-87.62520005,1589225,39.70486027,-104.9338355,1610125
-73.99094022,40.7768282,1591300,41.91123113,-87.62519853,1589700,39.704849,-104.9338104,1610800
-73.99092191,40.77684521,1591725,41.91120618,-87.62519701,1589950,39.70483773,-104.9337853,1611500
-73.99090359,40.77686223,1592175,41.91118152,-87.62519292,1590375,39.70482647,-104.9337602,1611850
-73.99088527,40.77687924,1592850,41.91115695,-87.62518851,1590900,39.7048152,-104.9337351,1612375
-73.99086696,40.77689625,1593150,41.91113432,-87.62517788,1591600,39.70480393,-104.9337101,1612975
-73.99084864,40.77691327,1593400,41.91111169,-87.62516726,1592200,39.70479267,-104.933685,1613425
-73.99083032,40.77693028,1593725,41.91109051,-87.62515402,1592525,39.70478294,-104.9336593,1614125
-73.990812,40.7769473,1594125,41.91106953,-87.62514043,1592975,39.70477615,-104.9336327,1614375
-73.99079369,40.77696431,1594700,41.91104855,-87.62512683,1593525,39.70476936,-104.933606,1614650
-73.99077537,40.77698133,1595350,41.91102731,-87.62511365,1594125,39.70476257,-104.9335794,1614900
-73.99075705,40.77699834,1595925,41.91100582,-87.62510088,1594450,39.70475577,-104.9335528,1615350
-73.99073874,40.77701536,1596225,41.91098433,-87.62508811,1594800,39.70474898,-104.9335261,1616000
-73.99072042,40.77703237,1596775,41.91096229,-87.62507647,1595175,39.70474219,-104.9334995,1616400
-73.9907021,40.77704939,1596975,41.91093891,-87.62506763,1595600,39.7047354,-104.9334728,1616725
-73.99068379,40.7770664,1597425,41.91091501,-87.6250608,1596050,39.7047286,-104.9334462,1617100
-73.99066547,40.77708341,1598125,41.91089021,-87.62505822,1596425,39.70472181,-104.9334195,1617575
-73.99064715,40.77710043,1598725,41.91086525,-87.62505969,1596850,39.70471502,-104.9333929,1617825
-73.99062884,40.77711744,1599425,41.91084038,-87.62506218,1597200,39.70470822,-104.9333662,1618100
-73.99061052,40.77713446,1599625,41.91081575,-87.62506614,1597400,39.70470143,-104.9333396,1618325
-73.9905922,40.77715147,1599825,41.91079187,-87.62507332,1597975,39.70469464,-104.9333129,1618700
-73.99057389,40.77716849,1600300,41.91076909,-87.62508361,1598275,39.70468785,-104.9332863,1618950
-73.99055557,40.7771855,1600750,41.91074597,-87.62509312,1598800,39.70468105,-104.9332596,1619300
-73.99053725,40.77720252,1601350,41.91072315,-87.62510323,1599200,39.70467426,-104.933233,1619950
-73.99051894,40.77721953,1602050,41.91070127,-87.62511533,1599800,39.70466747,-104.9332063,1620650
-73.99050062,40.77723655,1602675,41.91067811,-87.62512414,1600200,39.70466068,-104.9331797,1620875
-73.9904823,40.77725356,1602925,41.91065382,-87.62513007,1600525,39.70465388,-104.933153,1621175
-73.99046399,40.77727057,1603625,41.91063071,-87.62513959,1600800,39.70464709,-104.9331264,1621825
-73.99044567,40.77728759,1604175,41.91060748,-87.62514885,1601325,39.7046403,-104.9330997,1622450
-73.99042735,40.7773046,1604425,41.91058479,-87.62515902,1601975,39.7046335,-104.9330731,1622650
-73.99040903,40.77732162,1604825,41.91056448,-87.62517359,1602375,39.70462493,-104.933047,1623300
-73.99039072,40.77733863,1605375,41.91054416,-87.62518817,1603050,39.70461572,-104.9330211,1623650
-73.9903724,40.77735565,1605750,41.91052316,-87.62520172,1603300,39.70460652,-104.9329952,1623900
-73.99035408,40.77737266,1606400,41.91050235,-87.62521552,1603950,39.70459731,-104.9329692,1624475
-73.99033781,40.77739145,1607075,41.91048392,-87.62523241,1604475,39.70458811,-104.9329433,1624700
-73.99032356,40.77741199,1607300,41.9104652,-87.62524895,1604975,39.70457891,-104.9329174,1625050
-73.9903093,40.77743252,1607675,41.91044468,-87.62526322,1605450,39.7045697,-104.9328915,1625725
-73.99029504,40.77745306,1607875,41.91042416,-87.6252775,1605725,39.7045605,-104.9328656,1626325
-73.99028078,40.77747359,1608175,41.91040449,-87.62529292,1606050,39.7045513,-104.9328397,1626925
-73.99026653,40.77749413,1608600,41.91038492,-87.62530848,1606700,39.70454209,-104.9328138,1627250
-73.99025227,40.77751467,1609150,41.91036167,-87.62531733,1607250,39.70453289,-104.9327878,1627475
-73.99023801,40.7775352,1609650,41.91033838,-87.62532636,1607800,39.70452368,-104.9327619,1628100
-73.99022375,40.77755574,1610275,41.91031537,-87.62533614,1608200,39.70451448,-104.932736,1628575
-73.9902095,40.77757627,1610575,41.91029166,-87.625344,1608675,39.70450528,-104.9327101,1628775
-73.99019524,40.77759681,1610925,41.91026836,-87.62535297,1609275,39.70449607,-104.9326842,1629225
-73.99018098,40.77761735,1611450,41.91024518,-87.62536217,1609625,39.70448687,-104.9326583,1629700
-73.99016672,40.77763788,1611750,41.9102209,-87.6253681,1610025,39.70447767,-104.9326324,1630175
-73.99015247,40.77765842,1612075,41.9101964,-87.625373,1610475,39.70446846,-104.9326064,1630875
-73.99013821,40.77767895,1612275,41.91017171,-87.62537693,1611125,39.70445926,-104.9325805,1631275
-73.99012395,40.77769949,1612625,41.91014699,-87.62538062,1611725,39.70445005,-104.9325546,1631950
-73.99010969,40.77772002,1613175,41.91012225,-87.62538422,1612225,39.70444085,-104.9325287,1632275
-73.99009543,40.77774056,1613650,41.91009738,-87.62538557,1612625,39.70443165,-104.9325028,1632625
-73.99008118,40.7777611,1614350,41.9100724,-87.6253847,1612825,39.70442268,-104.9324768,1633150
-73.99006692,40.77778163,1614600,41.91004741,-87.62538415,1613525,39.70441555,-104.9324502,1633350
-73.99005266,40.77780217,1615100,41.91002243,-87.62538494,1613800,39.70440841,-104.9324237,1633550
-73.9900384,40.7778227,1615300,41.90999744,-87.62538574,1614400,39.70440127,-104.9323971,1633850
-73.99002415,40.77784324,1615700,41.90997245,-87.62538654,1615100,39.70439414,-104.9323706,1634125
-73.99000989,40.77786378,1616325,41.90994746,-87.62538714,1615375,39.704387,-104.932344,1634575
-73.98999563,40.77788431,1616975,41.90992246,-87.62538746,1615950,39.70437987,-104.9323175,1635125
-73.98998137,40.77790485,1617500,41.90989746,-87.62538779,1616375,39.70437273,-104.9322909,1635475
-73.98996712,40.77792538,1618075,41.90987247,-87.62538809,1616625,39.7043656,-104.9322643,1635925
-73.98995286,40.77794592,1618425,41.90984747,-87.62538834,1617025,39.70435846,-104.9322378,1636425
-73.9899386,40.77796646,1618850,41.90982247,-87.6253886,1617325,39.70435132,-104.9322112,1637075
-73.98992434,40.77798699,1619050,41.90979747,-87.62538885,1617975,39.70434419,-104.9321847,1637475
-73.98991009,40.77800753,1619350,41.90977247,-87.62538887,1618625,39.70433705,-104.9321581,1638175
-73.98989583,40.77802806,1620025,41.90974747,-87.62538856,1619025,39.70432992,-104.9321315,1638575
-73.98988157,40.7780486,1620425,41.90972248,-87.62538824,1619675,39.70432278,-104.932105,1639175
-73.98986731,40.77806913,1620925,41.90969748,-87.62538794,1619875,39.70431565,-104.9320784,1639625
-73.98985306,40.77808967,1621525,41.90967248,-87.62538768,1620550,39.70430851,-104.9320519,1639825
-73.9898388,40.77811021,1622200,41.90964748,-87.62538741,1621000,39.70430138,-104.9320253,1640100
-73.98982454,40.77813074,1622775,41.90962248,-87.62538714,1621675,39.70429424,-104.9319988,1640525
-73.98981028,40.77815128,1622975,41.90959754,-87.62538583,1621900,39.7042871,-104.9319722,1641175
-73.98979603,40.77817181,1623200,41.90957267,-87.6253833,1622400,39.70427997,-104.9319456,1641825
-73.98978177,40.77819235,1623475,41.9095478,-87.62538077,1622925,39.70427283,-104.9319191,1642250
-73.98976751,40.77821289,1623750,41.90952293,-87.62537823,1623375,39.7042657,-104.9318925,1642525
-73.98975325,40.77823342,1624150,41.90949804,-87.62537585,1624000,39.7042553,-104.9318672,1643125
-73.989739,40.77825396,1624850,41.90947308,-87.62537459,1624400,39.70424276,-104.9318428,1643525
-73.98972474,40.77827449,1625225,41.90944811,-87.62537333,1624700,39.70423021,-104.9318183,1643925
-73.98971048,40.77829503,1625775,41.90942314,-87.62537207,1625175,39.70421766,-104.9317938,1644575
-73.98969622,40.77831556,1626150,41.90939818,-87.62537069,1625700,39.70420512,-104.9317693,1644800
-73.98968196,40.7783361,1626800,41.90937326,-87.62536868,1626000,39.70419257,-104.9317449,1645100
-73.98966771,40.77835664,1627300,41.90934834,-87.62536666,1626650,39.70418002,-104.9317204,1645775
-73.98965345,40.77837717,1628000,41.90932342,-87.62536465,1627100,39.70416748,-104.9316959,1646025
-73.98963919,40.77839771,1628625,41.90929852,-87.62536249,1627300,39.70415493,-104.9316715,1646550
-73.98962493,40.77841824,1629150,41.90927368,-87.62535969,1627700,39.70414239,-104.931647,1646975
-73.98961068,40.77843878,1629350,41.90924883,-87.62535688,1628300,39.70412984,-104.9316225,1647525
-73.98959642,40.77845932,1629600,41.90922399,-87.62535407,1628575,39.70411729,-104.931598,1648100
-73.98958216,40.77847985,1630225,41.90919915,-87.62535126,1629200,39.70410475,-104.9315736,1648475
-73.9895679,40.77850039,1630450,41.90917427,-87.62534882,1629550,39.7040922,-104.9315491,1648750
-73.98955365,40.77852092,1630875,41.90914937,-87.62534667,1630200,39.70407965,-104.9315246,1649225
-73.98953939,40.77854146,1631075,41.90912446,-87.62534452,1630850,39.70406711,-104.9315002,1649900
-73.98952513,40.77856199,1631450,41.90909955,-87.62534238,1631125,39.70405456,-104.9314757,1650400
-73.98951087,40.77858253,1632125,41.90907464,-87.62534023,1631450,39.70404201,-104.9314512,1651050
-73.98949662,40.77860307,1632475,41.9090497,-87.62533858,1631650,39.70402947,-104.9314267,1651325
-73.98948236,40.7786236,1632900,41.90902475,-87.62533698,1632125,39.70401692,-104.9314023,1651750
-73.9894681,40.77864414,1633300,41.9089998,-87.62533539,1632700,39.70400437,-104.9313778,1651975
-73.98945384,40.77866467,1633500,41.90897486,-87.62533368,1633375,39.70399183,-104.9313533,1652425
-73.98943959,40.77868521,1634100,41.90894999,-87.62533114,1633825,39.70397928,-104.9313289,1652900
-73.98942533,40.77870575,1634525,41.90892512,-87.6253286,1634425,39.70396979,-104.9313031,1653325
-73.98941107,40.77872628,1635125,41.90890025,-87.62532607,1634775,39.70396034,-104.9312772,1654025
-73.98939681,40.77874682,1635725,41.90887539,-87.62532345,1635200,39.70395088,-104.9312514,1654225
-73.98938256,40.77876735,1636300,41.90885056,-87.62532049,1635525,39.70394143,-104.9312256,1654850
-73.9893683,40.77878789,1636900,41.90882574,-87.62531753,1635800,39.70393198,-104.9311998,1655400
-73.98935404,40.77880843,1637125,41.90880091,-87.62531457,1636500,39.70392252,-104.9311739,1655875
-73.98933978,40.77882896,1637425,41.90877609,-87.62531161,1637025,39.70391307,-104.9311481,1656300
-73.98932553,40.7788495,1637875,41.9087513,-87.62530834,1637500,39.70390361,-104.9311223,1656775
-73.98931127,40.77887003,1638475,41.90872653,-87.625305,1637725,39.70389416,-104.9310965,1657475
-73.98929701,40.77889057,1639175,41.90870175,-87.62530166,1637950,39.70388471,-104.9310706,1657700
-73.98928275,40.7789111,1639875,41.90867701,-87.62529809,1638275,39.70387525,-104.9310448,1657900
-73.98926849,40.77893164,1640500,41.90865242,-87.62529358,1638700,39.7038658,-104.931019,1658400
-73.98925424,40.77895218,1641175,41.90862783,-87.62528907,1639250,39.70385635,-104.9309932,1658900
-73.98923998,40.77897271,1641525,41.90860324,-87.62528456,1639925,39.70384689,-104.9309673,1659250
-73.98922572,40.77899325,1641850,41.90857865,-87.62528005,1640200,39.70383744,-104.9309415,1659625
-73.98921146,40.77901378,1642325,41.90855402,-87.62527583,1640475,39.70382799,-104.9309157,1660125
-73.98919721,40.77903432,1642600,41.90852928,-87.62527222,1640975,39.70381853,-104.9308899,1660600
-73.98918295,40.77905486,1643000,41.90850454,-87.62526861,1641375,39.70380908,-104.930864,1661250
-73.98916869,40.77907539,1643525,41.9084798,-87.62526499,1641925,39.70379962,-104.9308382,1661550
-73.98915443,40.77909593,1644100,41.90845521,-87.62526053,1642550,39.70379017,-104.9308124,1662225
-73.98914018,40.77911646,1644700,41.90843067,-87.62525574,1643125,39.70378072,-104.9307866,1662700
-73.98912592,40.779137,1645225,41.90840614,-87.62525095,1643700,39.70377126,-104.9307607,1663050
-73.98911166,40.77915753,1645500,41.9083816,-87.62524617,1644225,39.70376164,-104.930735,1663675
-73.9890974,40.77917807,1646075,41.90835706,-87.62524138,1644475,39.70375162,-104.9307094,1664250
-73.98908315,40.77919861,1646575,41.90833247,-87.62523687,1644675,39.7037416,-104.9306838,1664775
-73.98906889,40.77921914,1646950,41.90830786,-87.62523248,1645250,39.70373159,-104.9306582,1665475
-73.98905463,40.77923968,1647450,41.90828325,-87.62522808,1645825,39.70372157,-104.9306325,1666100
-73.98904037,40.77926021,1647700,41.90825864,-87.62522369,1646200,39.70371155,-104.9306069,1666800
-73.98902612,40.77928075,1648025,41.90823403,-87.62521929,1646675,39.70370153,-104.9305813,1667150
-73.98901186,40.77930129,1648600,41.90820942,-87.6252149,1647350,39.70369151,-104.9305557,1667850
-73.9889976,40.77932182,1648800,41.90818481,-87.6252105,1647575,39.70368149,-104.9305301,1668475
-73.98898334,40.77934236,1649375,41.90816038,-87.6252052,1648275,39.70367148,-104.9305045,1668700
-73.98896909,40.77936289,1649975,41.90813597,-87.62519977,1648725,39.70366146,-104.9304789,1669325
-73.98895483,40.77938343,1650650,41.90811157,-87.62519435,1649325,39.70365144,-104.9304533,1669875
-73.98894057,40.77940396,1651025,41.90808717,-87.62518893,1649625,39.70364142,-104.9304277,1670300
-73.98892631,40.7794245,1651475,41.90806276,-87.6251835,1650125,39.7036314,-104.9304021,1670550
-73.98891205,40.77944504,1652050,41.90803836,-87.62517808,1650675,39.70362139,-104.9303764,1670950
-73.9888978,40.77946557,1652625,41.90801395,-87.62517266,1651150,39.70361137,-104.9303508,1671150
-73.98888354,40.77948611,1653025,41.90798955,-87.62516723,1651750,39.70360135,-104.9303252,1671575
-73.98886928,40.77950664,1653625,41.90796512,-87.62516189,1651950,39.70359133,-104.9302996,1671925
-73.98885502,40.77952718,1653875,41.90794067,-87.62515667,1652225,39.70358131,-104.930274,1672350
-73.98884077,40.77954772,1654100,41.90791623,-87.62515145,1652800,39.70357129,-104.9302484,1672825
-73.98882651,40.77956825,1654775,41.90789178,-87.62514623,1653125,39.70356128,-104.9302228,1673425
-73.98881225,40.77958879,1655125,41.90786745,-87.62514048,1653525,39.70355126,-104.9301972,1673925
-73.98881282,40.77961323,1655350,41.90784316,-87.62513456,1654075,39.70354124,-104.9301716,1674275
-73.98881511,40.77963813,1655625,41.90781887,-87.62512864,1654600,39.70353047,-104.9301463,1674600
-73.98881739,40.77966302,1656325,41.90779458,-87.62512272,1654800,39.70351919,-104.9301212,1674875
-73.98881967,40.77968792,1656800,41.90777029,-87.6251168,1655425,39.70350791,-104.9300961,1675175
-73.98882196,40.77971281,1657400,41.90774598,-87.62511099,1656025,39.70349663,-104.930071,1675825
-73.98882424,40.77973771,1658000,41.90772166,-87.6251052,1656475,39.70348535,-104.9300459,1676500
-73.98882652,40.77976261,1658550,41.90769734,-87.62509941,1657125,39.70347407,-104.9300209,1677025
-73.98882881,40.7797875,1659075,41.90767302,-87.62509362,1657450,39.70346279,-104.9299958,1677250
-73.98883109,40.7798124,1659625,41.9076487,-87.62508783,1658075,39.70345151,-104.9299707,1677775
-73.98883337,40.77983729,1659875,41.90762443,-87.62508182,1658500,39.70344023,-104.9299456,1678300
-73.98883566,40.77986219,1660500,41.90760019,-87.62507571,1658750,39.70342895,-104.9299205,1678500
-73.98883794,40.77988708,1660875,41.90757595,-87.6250696,1659225,39.70341767,-104.9298955,1679075
-73.98884022,40.77991198,1661225,41.90755171,-87.62506348,1659525,39.70340639,-104.9298704,1679550
-73.98884251,40.77993687,1661725,41.90752747,-87.62505737,1660050,39.70339511,-104.9298453,1679950
-73.98884479,40.77996177,1661975,41.90750329,-87.625051,1660600,39.70338383,-104.9298202,1680550
-73.98884707,40.77998667,1662650,41.90747912,-87.62504461,1661200,39.70337255,-104.9297951,1681125
-73.98884936,40.78001156,1662875,41.90745495,-87.62503822,1661475,39.70336127,-104.9297701,1681625
-73.98885164,40.78003646,1663150,41.90743078,-87.62503184,1661800,39.70334999,-104.929745,1682175
-73.98885392,40.78006135,1663425,41.90740661,-87.62502545,1662400,39.70333871,-104.9297199,1682375
-73.9888562,40.78008625,1663825,41.90738247,-87.62501894,1662800,39.70332742,-104.9296948,1682750
-73.98885849,40.78011114,1664275,41.90735854,-87.62501173,1663425,39.70331614,-104.9296697,1683150
-73.98886077,40.78013604,1664650,41.9073346,-87.62500453,1663825,39.70330486,-104.9296447,1683575
-73.98886305,40.78016093,1665225,41.90731066,-87.62499732,1664100,39.70329358,-104.9296196,1684250
-73.98885932,40.78018447,1665450,41.90728672,-87.62499012,1664625,39.7032823,-104.9295945,1684575
-73.98884659,40.78020599,1665700,41.90726255,-87.62498374,1664925,39.70326964,-104.9295701,1684875
-73.98883386,40.78022751,1666350,41.90723834,-87.62497751,1665175,39.70325676,-104.9295458,1685475
-73.98882113,40.78024903,1666875,41.90721413,-87.62497128,1665400,39.70324389,-104.9295215,1685850
-73.98880841,40.78027054,1667225,41.90718992,-87.62496504,1665900,39.70323101,-104.9294972,1686350
-73.98879568,40.78029206,1667600,41.9071657,-87.62495881,1666450,39.70321814,-104.9294729,1686850
-73.98878295,40.78031358,1668225,41.90714157,-87.62495231,1666825,39.70320526,-104.9294486,1687450
-73.98877022,40.7803351,1668575,41.9071177,-87.62494488,1667200,39.70319238,-104.9294243,1687725
-73.98875749,40.78035661,1668900,41.90709383,-87.62493746,1667850,39.70317951,-104.9294,1688350
-73.98874477,40.78037813,1669450,41.90706996,-87.62493003,1668450,39.70316663,-104.9293757,1688775
-73.98873204,40.78039965,1670025,41.90704609,-87.6249226,1669150,39.70315375,-104.9293514,1689350
-73.98871931,40.78042116,1670225,41.90702221,-87.62491518,1669525,39.70314088,-104.9293271,1689550
-73.98870658,40.78044268,1670425,41.90699819,-87.62490827,1669950,39.703128,-104.9293028,1689775
-73.98869385,40.7804642,1670750,41.90697406,-87.62490175,1670550,39.70311512,-104.9292785,1690075
-73.98868112,40.78048572,1671300,41.90694992,-87.62489523,1671100,39.70310225,-104.9292542,1690475
-73.9886684,40.78050723,1671875,41.90692579,-87.62488871,1671700,39.70308937,-104.9292299,1691025
-73.98865567,40.78052875,1672350,41.90690165,-87.62488219,1672275,39.70307649,-104.9292056,1691550
